,gender,ocp_cd,age,kp_txn_amt,cc_txn_amt
28934,1,3.0,4,23250100,814600.0
28935,2,9.0,5,413500,13600.0
28936,1,3.0,3,287500,0.0
28937,1,3.0,6,512000,8000.0
28938,2,9.0,3,239300,17200.0
28939,1,9.0,3,3733000,69000.0
28940,1,3.0,5,89200,0.0
28941,1,3.0,4,6436800,192000.0
28942,1,9.0,5,10200,0.0
28943,1,3.0,3,35300,0.0
28944,2,9.0,3,975100,900.0
28945,2,4.0,5,343600,51200.0
28946,1,3.0,3,2681300,108400.0
28947,1,3.0,4,2084400,43600.0
28948,1,3.0,3,292400,51400.0
28949,1,3.0,4,177800,22600.0
28950,2,3.0,4,346800,0.0
28951,1,3.0,4,887200,27500.0
28952,1,9.0,3,435100,0.0
28953,1,9.0,3,265200,0.0
28954,2,3.0,4,923500,67900.0
28955,2,9.0,3,466400,44100.0
28956,1,3.0,3,2827400,7600.0
28957,1,9.0,3,75800,3600.0
28958,2,13.0,3,522700,25000.0
28959,2,9.0,4,278800,7400.0
28960,1,9.0,4,197100,1000.0
28961,1,3.0,4,9300,0.0
28962,2,9.0,3,105900,0.0
28963,2,3.0,3,236400,5000.0
28964,2,9.0,4,38700,0.0
28965,1,9.0,4,20800,0.0
28966,2,3.0,3,595200,30500.0
28967,2,3.0,3,5071200,2100.0
28968,1,9.0,4,399200,85900.0
28969,2,9.0,3,72200,14800.0
28970,2,9.0,3,291600,57900.0
28971,2,2.0,5,480900,0.0
28972,2,3.0,4,704700,10200.0
28973,1,9.0,3,851300,32000.0
28974,2,4.0,6,1212100,38600.0
28975,1,3.0,5,49600,5000.0
28976,2,9.0,3,257800,20000.0
28977,1,9.0,5,172600,1600.0
28978,1,9.0,5,1093600,33000.0
28979,2,9.0,3,834800,94100.0
28980,2,3.0,3,198800,27000.0
28981,2,3.0,3,832300,80300.0
28982,2,3.0,5,23900,0.0
28983,2,3.0,5,717600,194900.0
28984,1,3.0,4,132500,23900.0
28985,2,3.0,3,375200,30000.0
28986,2,3.0,3,2018200,28600.0
28987,1,9.0,5,35900,500.0
28988,2,9.0,3,3454900,67000.0
28989,2,3.0,4,69900,0.0
28990,1,3.0,4,739300,0.0
28991,1,9.0,3,183800,5500.0
28992,2,3.0,4,1322200,32700.0
28993,1,9.0,3,244300,12500.0
28994,2,3.0,3,274700,0.0
28995,1,9.0,4,366600,0.0
28996,2,3.0,4,14395800,58600.0
28997,1,9.0,3,249000,1200.0
28998,2,9.0,4,1922500,12300.0
28999,2,3.0,4,122700,8700.0
29000,2,3.0,4,1058000,114000.0
29001,1,3.0,4,94800,0.0
29002,2,9.0,5,158800,5600.0
29003,1,4.0,4,1335100,25000.0
29004,1,9.0,4,1192400,30000.0
29005,1,6.0,3,773600,101300.0
29006,1,3.0,4,363800,45600.0
29007,1,9.0,4,326600,36900.0
29008,1,9.0,4,158700,6700.0
29009,1,9.0,3,2653300,67200.0
29010,1,6.0,2,58200,20100.0
29011,2,9.0,4,41900,4600.0
29012,2,3.0,3,305300,12300.0
29013,1,9.0,4,264500,2800.0
29014,1,3.0,4,330800,0.0
29015,1,9.0,4,343200,0.0
29016,2,1.0,3,84900,0.0
29017,2,3.0,4,1753100,277700.0
29018,2,9.0,3,167800,26200.0
29019,1,9.0,5,153700,15900.0
29020,1,9.0,3,8151300,115800.0
29021,1,9.0,4,164300,1500.0
29022,1,9.0,4,228500,0.0
29023,2,3.0,3,46400,18800.0
29024,2,3.0,3,243200,25000.0
29025,2,7.0,5,169100,40700.0
29026,2,9.0,3,289700,2500.0
29027,1,3.0,4,319700,11900.0
29028,2,9.0,3,17600,19800.0
29029,1,3.0,4,335800,0.0
29030,2,9.0,4,65700,0.0
29031,2,3.0,4,25400,0.0
29032,2,9.0,4,722100,0.0
29033,2,3.0,4,120800,4400.0
29034,2,9.0,4,46100,0.0
29035,1,3.0,4,100,0.0
29036,1,2.0,4,907200,3400.0
29037,2,3.0,5,140100,0.0
29038,1,9.0,4,488700,21800.0
29039,2,9.0,4,189800,0.0
29040,2,3.0,3,529000,0.0
29041,1,3.0,4,1400,0.0
29042,2,9.0,4,247300,71400.0
29043,1,9.0,5,37000,5100.0
29044,1,3.0,4,1600,4000.0
29045,2,9.0,3,61900,5200.0
29046,2,3.0,5,1600,3700.0
29047,1,9.0,5,81900,2500.0
29048,2,3.0,4,494300,1400.0
29049,2,3.0,3,221300,14000.0
29050,1,9.0,5,5567900,424000.0
29051,2,3.0,3,80700,1100.0
29052,2,9.0,4,947900,0.0
29053,1,9.0,3,1753200,93400.0
29054,1,9.0,5,1384500,77900.0
29055,1,3.0,4,15000,1000.0
29056,2,9.0,3,190000,11000.0
29057,2,3.0,3,1060800,21700.0
29058,1,3.0,4,63600,0.0
29059,2,1.0,3,23800,0.0
29060,1,3.0,4,348400,15900.0
29061,2,3.0,5,232800,92700.0
29062,1,3.0,3,256400,13000.0
29063,1,3.0,3,1180000,108900.0
29064,1,3.0,4,9100,0.0
29065,1,3.0,3,1309400,2600.0
29066,2,1.0,5,23400,5900.0
29067,1,9.0,5,862100,64700.0
29068,1,3.0,4,34300,0.0
29069,1,3.0,4,857600,43900.0
29070,1,9.0,5,3256800,0.0
29071,2,9.0,4,141100,0.0
29072,1,3.0,4,63800,0.0
29073,2,3.0,3,1438700,113800.0
29074,2,9.0,4,21400,50900.0
29075,1,9.0,3,468000,0.0
29076,2,9.0,4,1295000,6800.0
29077,2,9.0,4,209700,38400.0
29078,2,9.0,4,3708400,20000.0
29079,2,3.0,3,84100,16800.0
29080,1,9.0,4,627500,10800.0
29081,1,9.0,4,120000,10800.0
29082,1,3.0,6,1845300,0.0
29083,2,3.0,5,356800,9800.0
29084,1,3.0,4,118700,0.0
29085,2,9.0,4,202700,6800.0
29086,1,3.0,3,227400,4200.0
29087,2,9.0,3,6200,0.0
29088,2,9.0,3,187600,0.0
29089,2,3.0,3,103500,0.0
29090,2,9.0,3,646600,42000.0
29091,1,3.0,4,85500,0.0
29092,1,3.0,3,774100,83600.0
29093,2,9.0,4,105900,30000.0
29094,2,9.0,4,5200,0.0
29095,1,9.0,4,24000,0.0
29096,1,3.0,2,413000,28000.0
29097,1,3.0,4,166700,0.0
29098,2,9.0,3,98600,0.0
29099,2,3.0,4,56500,30300.0
29100,2,3.0,3,1593300,113200.0
29101,2,2.0,3,353500,21600.0
29102,2,3.0,3,3300,1000.0
29103,2,2.0,3,440100,9400.0
29104,1,9.0,4,88600,0.0
29105,1,9.0,5,197300,0.0
29106,2,9.0,5,2610800,142100.0
29107,1,9.0,4,82400,6200.0
29108,1,9.0,3,108000,0.0
29109,2,3.0,3,8971000,32000.0
29110,2,3.0,4,1779700,6400.0
29111,2,9.0,3,1246300,74200.0
29112,2,9.0,3,102700,21300.0
29113,1,9.0,3,72000,16600.0
29114,2,3.0,3,1155600,16900.0
29115,2,9.0,3,307900,38700.0
29116,2,3.0,3,376900,14400.0
29117,2,9.0,4,153800,8900.0
29118,1,9.0,4,143800,9000.0
29119,2,9.0,3,52700,0.0
29120,2,3.0,3,250000,41900.0
29121,1,9.0,4,64800,0.0
29122,1,6.0,3,189200,800.0
29123,2,3.0,3,1089800,800.0
29124,2,9.0,3,1303200,211700.0
29125,2,3.0,4,222400,52100.0
29126,1,9.0,3,14200,0.0
29127,2,3.0,4,33700,8000.0
29128,1,3.0,3,1599100,52200.0
29129,2,9.0,3,120400,0.0
29130,1,3.0,3,119300,9000.0
29131,1,3.0,4,3368400,126400.0
29132,2,9.0,3,114700,3700.0
29133,2,9.0,4,134600,10000.0
29134,1,9.0,3,418700,44300.0
29135,2,4.0,3,23314000,239200.0
29136,2,9.0,3,134400,1000.0
29137,2,3.0,3,391500,35600.0
29138,2,3.0,5,63100,1500.0
29139,2,9.0,3,345800,10600.0
29140,2,3.0,3,676500,0.0
29141,1,3.0,4,1675500,41500.0
29142,2,1.0,3,386000,6500.0
29143,1,3.0,3,144400,3400.0
29144,2,9.0,3,270300,12200.0
29145,2,3.0,3,10500,8000.0
29146,2,3.0,3,481200,600.0
29147,1,9.0,3,628500,12500.0
29148,2,9.0,2,225700,30400.0
29149,1,3.0,4,348800,34900.0
29150,1,3.0,3,1738400,40800.0
29151,2,9.0,4,349200,26700.0
29152,2,9.0,3,1151400,75700.0
29153,1,9.0,3,66800,8400.0
29154,2,7.0,4,603200,0.0
29155,2,3.0,3,2035600,155200.0
29156,2,7.0,3,325900,21500.0
29157,1,3.0,3,310000,46300.0
29158,2,3.0,3,935100,35500.0
29159,1,9.0,5,1500,5900.0
29160,2,9.0,3,861700,21700.0
29161,2,9.0,4,665600,10100.0
29162,2,9.0,5,1987200,115000.0
29163,2,3.0,3,117700,18800.0
29164,2,3.0,3,156800,10000.0
29165,1,9.0,3,349500,18900.0
29166,2,7.0,4,264600,0.0
29167,2,9.0,3,58400,11200.0
29168,1,3.0,4,513400,15000.0
29169,2,3.0,4,46400,0.0
29170,1,9.0,3,76400,0.0
29171,1,9.0,3,58400,0.0
29172,2,3.0,4,505800,44200.0
29173,1,3.0,4,250200,21900.0
29174,1,3.0,5,831400,3300.0
29175,2,3.0,4,1700,0.0
29176,2,3.0,6,108800,30700.0
29177,2,3.0,3,234100,21000.0
29178,1,9.0,3,108400,0.0
29179,2,9.0,3,76300,0.0
29180,1,3.0,3,3638900,66900.0
29181,1,3.0,6,67800,1500.0
29182,2,9.0,4,2097600,74500.0
29183,2,9.0,4,118000,0.0
29184,2,9.0,3,608300,94500.0
29185,2,9.0,4,122800,0.0
29186,2,9.0,3,131600,3000.0
29187,2,9.0,4,34300,10800.0
29188,1,3.0,4,278400,52000.0
29189,2,3.0,4,461900,8900.0
29190,1,9.0,4,100800,0.0
29191,1,3.0,3,488100,24200.0
29192,1,3.0,3,19400,0.0
29193,1,9.0,4,1120100,65900.0
29194,2,9.0,4,207200,3000.0
29195,2,9.0,4,207300,51000.0
29196,1,7.0,3,1942400,271500.0
29197,1,3.0,3,300,0.0
29198,2,4.0,4,481700,0.0
29199,1,3.0,3,958500,20100.0
29200,2,3.0,4,2257400,20100.0
29201,2,3.0,5,646200,265800.0
29202,2,3.0,3,2338500,0.0
29203,1,3.0,4,82400,0.0
29204,2,3.0,3,434400,0.0
29205,1,3.0,3,582700,10000.0
29206,1,3.0,3,132800,7200.0
29207,2,3.0,3,2326600,49900.0
29208,2,3.0,5,70400,0.0
29209,1,3.0,3,444000,8000.0
29210,2,3.0,3,12400,0.0
29211,1,3.0,4,104400,0.0
29212,2,3.0,4,604600,48000.0
29213,2,9.0,3,660100,187200.0
29214,2,3.0,4,10600,0.0
29215,1,3.0,4,144800,0.0
29216,1,9.0,4,43800,0.0
29217,2,7.0,3,5781800,28700.0
29218,1,9.0,3,126100,0.0
29219,1,3.0,4,738000,9800.0
29220,2,9.0,3,105100,15700.0
29221,2,9.0,4,106900,5000.0
29222,1,3.0,3,9700,8200.0
29223,1,9.0,4,1692200,31300.0
29224,2,9.0,4,92500,56400.0
29225,2,3.0,4,1034600,6700.0
29226,2,9.0,3,322900,51500.0
29227,1,9.0,3,950800,9600.0
29228,1,1.0,3,45000,0.0
29229,1,3.0,3,322000,59000.0
29230,2,3.0,4,144400,1400.0
29231,1,7.0,3,428800,60100.0
29232,2,9.0,3,51000,11400.0
29233,2,3.0,4,183500,11000.0
29234,2,9.0,3,20725000,271200.0
29235,2,3.0,4,1315200,129000.0
29236,1,9.0,4,98800,3500.0
29237,2,3.0,4,1602400,80200.0
29238,2,3.0,5,2814000,127600.0
29239,2,9.0,3,371300,66200.0
29240,1,9.0,3,3886800,16100.0
29241,1,3.0,4,4124300,239800.0
29242,2,3.0,4,299500,6100.0
29243,2,3.0,3,1268600,38500.0
29244,1,9.0,4,303600,48100.0
29245,1,9.0,4,10000,0.0
29246,2,3.0,3,5800,0.0
29247,1,3.0,6,2563800,60100.0
29248,2,9.0,5,4630300,37700.0
29249,2,9.0,5,1719800,0.0
29250,1,3.0,4,32712900,1012800.0
29251,1,3.0,3,160500,0.0
29252,2,9.0,4,88700,39500.0
29253,2,9.0,4,253300,10300.0
29254,1,3.0,4,316200,0.0
29255,1,9.0,3,456300,40100.0
29256,2,1.0,5,275300,13200.0
29257,2,9.0,3,84000,29500.0
29258,1,9.0,5,105000,0.0
29259,2,3.0,4,14000,18000.0
29260,1,9.0,3,208600,0.0
29261,2,13.0,4,719100,12500.0
29262,2,3.0,3,152000,4600.0
29263,1,3.0,4,147300,33600.0
29264,2,9.0,3,230000,0.0
29265,1,3.0,4,65900,0.0
29266,2,3.0,4,59600,7000.0
29267,1,9.0,4,407600,21500.0
29268,1,9.0,4,27500,7000.0
29269,2,3.0,3,697400,60900.0
29270,1,3.0,3,46500,0.0
29271,2,3.0,3,313800,0.0
29272,2,3.0,6,20500,0.0
29273,1,9.0,5,717900,20800.0
29274,2,3.0,3,299000,0.0
29275,2,3.0,3,442500,20600.0
29276,1,9.0,3,226900,3200.0
29277,2,9.0,3,592600,0.0
29278,2,3.0,3,344600,25500.0
29279,2,9.0,5,589900,0.0
29280,2,3.0,3,268000,0.0
29281,2,3.0,3,34700,4800.0
29282,2,9.0,3,5036700,13600.0
29283,2,3.0,4,147600,11900.0
29284,1,9.0,4,937000,10500.0
29285,2,3.0,3,91900,0.0
29286,2,9.0,5,46000,6000.0
29287,2,9.0,3,109062300,953400.0
29288,1,9.0,2,10000,10000.0
29289,2,3.0,3,1615800,15800.0
29290,2,9.0,4,30600,7700.0
29291,1,9.0,4,248600,0.0
29292,2,9.0,4,419000,0.0
29293,2,1.0,4,93800,0.0
29294,2,3.0,4,582700,45600.0
29295,1,9.0,5,26000,0.0
29296,1,3.0,5,125300,4500.0
29297,1,3.0,4,2107300,163600.0
29298,2,9.0,3,1470600,88000.0
29299,2,3.0,3,217000,29700.0
29300,1,9.0,3,177700,0.0
29301,2,9.0,3,865200,96900.0
29302,1,3.0,4,1279900,37400.0
29303,2,9.0,2,535400,1200.0
29304,1,9.0,4,1546500,40400.0
29305,1,9.0,4,207600,19600.0
29306,2,3.0,3,767300,0.0
29307,2,4.0,4,534100,68100.0
29308,2,9.0,4,362800,16200.0
29309,2,3.0,4,34200,20000.0
29310,1,9.0,3,2300,32100.0
29311,2,9.0,3,891900,5300.0
29312,2,9.0,3,577500,42200.0
29313,2,7.0,3,346500,14700.0
29314,1,4.0,3,719800,55800.0
29315,1,3.0,5,433100,8500.0
29316,2,3.0,4,76600,0.0
29317,1,3.0,4,429600,30300.0
29318,2,9.0,4,92200,3100.0
29319,2,9.0,3,346600,9600.0
29320,1,1.0,4,394700,0.0
29321,2,3.0,3,1677600,94000.0
29322,1,3.0,4,79000,12900.0
29323,1,3.0,3,34300,0.0
29324,1,3.0,4,268500,36000.0
29325,2,3.0,4,1234600,1500.0
29326,2,9.0,3,853200,58200.0
29327,2,3.0,4,554900,34100.0
29328,1,9.0,3,237000,12900.0
29329,1,4.0,6,1473200,67500.0
29330,1,3.0,3,1160600,0.0
29331,1,3.0,4,402600,50000.0
29332,2,9.0,3,20100,0.0
29333,1,4.0,5,23392200,44000.0
29334,1,3.0,6,48400,3000.0
29335,2,1.0,3,1477300,87600.0
29336,1,9.0,5,139000,1000.0
29337,1,9.0,5,194400,38500.0
29338,1,3.0,3,2544700,66700.0
29339,2,9.0,4,707100,0.0
29340,1,9.0,3,212600,15400.0
29341,2,9.0,3,91700,14300.0
29342,2,9.0,4,5953000,247100.0
29343,2,9.0,3,26500,0.0
29344,2,3.0,4,342300,38400.0
29345,2,3.0,6,771800,22000.0
29346,1,9.0,4,355100,0.0
29347,2,3.0,3,315700,22000.0
29348,1,9.0,4,1408800,110600.0
29349,1,9.0,4,438900,0.0
29350,1,3.0,5,6354700,7100.0
29351,2,3.0,3,163600,17000.0
29352,1,3.0,3,71500,9000.0
29353,2,9.0,5,15700,1000.0
29354,2,3.0,3,39800,50100.0
29355,2,3.0,3,36100,5000.0
29356,1,9.0,4,2400,0.0
29357,1,9.0,3,792800,0.0
29358,1,3.0,3,25800,0.0
29359,2,9.0,4,1670000,2500.0
29360,2,9.0,3,3498000,147200.0
29361,2,3.0,5,1066700,89400.0
29362,2,9.0,4,115900,0.0
29363,1,3.0,4,500000,41500.0
29364,1,3.0,3,28100,14000.0
29365,1,3.0,5,297400,3000.0
29366,1,3.0,5,980000,0.0
29367,2,3.0,3,467400,17200.0
29368,1,9.0,4,197800,0.0
29369,2,9.0,4,33800,2000.0
29370,2,7.0,5,353400,0.0
29371,1,9.0,4,980400,0.0
29372,1,13.0,4,52300,0.0
29373,2,3.0,3,98000,1700.0
29374,1,3.0,3,200,0.0
29375,2,9.0,3,305100,40900.0
29376,1,3.0,5,1298200,18700.0
29377,1,3.0,3,365700,3100.0
29378,2,9.0,4,123000,0.0
29379,1,3.0,3,436000,25600.0
29380,1,9.0,4,448300,0.0
29381,2,9.0,3,834900,20300.0
29382,2,9.0,5,4700,0.0
29383,1,3.0,4,153400,44100.0
29384,2,3.0,4,158500,17900.0
29385,1,4.0,6,26675000,322700.0
29386,1,9.0,5,846300,27000.0
29387,2,3.0,3,18200,0.0
29388,2,9.0,3,161000,0.0
29389,1,3.0,3,1594500,0.0
29390,1,4.0,4,537800,27000.0
29391,2,9.0,3,242900,25200.0
29392,1,9.0,3,548700,15800.0
29393,1,3.0,4,879300,29600.0
29394,2,9.0,4,78300,30100.0
29395,2,3.0,5,13600,0.0
29396,1,3.0,3,268000,2300.0
29397,2,9.0,3,96300,2800.0
29398,2,3.0,3,24600,0.0
29399,2,3.0,3,176500,0.0
29400,2,9.0,4,285800,8900.0
29401,2,3.0,4,85500,4900.0
29402,1,3.0,5,6359800,74700.0
29403,2,9.0,4,324600,22500.0
29404,2,9.0,4,583600,0.0
29405,2,9.0,3,224200,31700.0
29406,2,9.0,4,213800,27000.0
29407,1,1.0,3,719200,161000.0
29408,2,9.0,3,2104600,39800.0
29409,2,9.0,3,545400,38800.0
29410,1,3.0,4,1000,0.0
29411,1,3.0,4,6074600,19600.0
29412,1,3.0,3,439700,2400.0
29413,2,9.0,4,86600,7200.0
29414,2,3.0,5,152900,0.0
29415,2,9.0,4,22300,6900.0
29416,1,7.0,4,657200,95100.0
29417,2,3.0,5,1285800,0.0
29418,2,12.0,3,2192900,60800.0
29419,1,3.0,5,480000,9700.0
29420,1,3.0,4,119700,14100.0
29421,2,9.0,3,830600,0.0
29422,2,7.0,4,275400,63000.0
29423,2,9.0,4,143800,16000.0
29424,2,3.0,4,569900,0.0
29425,2,3.0,4,168100,4700.0
29426,1,4.0,6,1696700,379700.0
29427,2,9.0,3,770500,42900.0
29428,1,3.0,5,14155400,0.0
29429,2,3.0,4,156500,8500.0
29430,2,9.0,4,77200,10700.0
29431,2,9.0,3,95400,0.0
29432,1,3.0,4,1482900,76700.0
29433,1,9.0,4,184400,27100.0
29434,1,3.0,3,4280900,48400.0
29435,2,9.0,3,91100,9400.0
29436,2,3.0,3,246300,52500.0
29437,2,9.0,3,243000,18900.0
29438,2,3.0,6,156800,12100.0
29439,1,4.0,4,886500,109700.0
29440,2,3.0,3,762200,1000.0
29441,1,3.0,3,644200,39600.0
29442,1,3.0,4,944000,9200.0
29443,1,3.0,5,1289000,41100.0
29444,2,9.0,3,453500,1000.0
29445,2,5.0,4,191400,0.0
29446,2,9.0,3,312700,0.0
29447,1,3.0,4,44400,0.0
29448,2,9.0,3,6680900,25400.0
29449,1,9.0,4,1511400,12800.0
29450,2,3.0,4,331000,61900.0
29451,2,3.0,2,61000,25900.0
29452,2,9.0,3,664500,4500.0
29453,2,3.0,3,1193200,9600.0
29454,2,9.0,3,248200,13800.0
29455,2,9.0,4,548100,2100.0
29456,2,3.0,4,1498400,134700.0
29457,2,9.0,3,339500,42000.0
29458,2,9.0,4,800,0.0
29459,2,3.0,3,752900,42300.0
29460,1,4.0,6,1180400,0.0
29461,1,9.0,4,1259300,27200.0
29462,1,3.0,3,1313900,12800.0
29463,2,3.0,5,1020800,16100.0
29464,1,9.0,5,1739600,44400.0
29465,2,3.0,3,687700,49900.0
29466,1,3.0,4,310900,7700.0
29467,2,9.0,3,93600,0.0
29468,1,9.0,4,153300,25400.0
29469,2,9.0,4,3848600,46200.0
29470,2,9.0,4,309300,0.0
29471,2,3.0,3,2047500,286400.0
29472,2,9.0,3,745200,23400.0
29473,1,3.0,3,234600,11100.0
29474,2,3.0,5,531400,283800.0
29475,2,3.0,4,128900000,108000.0
29476,1,3.0,3,414100,45900.0
29477,1,9.0,3,157600,1800.0
29478,2,3.0,4,162800,0.0
29479,2,3.0,3,687600,64100.0
29480,2,9.0,5,1051800,0.0
29481,2,3.0,3,516300,53600.0
29482,2,9.0,3,105000,2500.0
29483,1,9.0,5,216100,0.0
29484,1,4.0,6,8081100,185300.0
29485,1,9.0,4,122000,20000.0
29486,1,4.0,3,6600,4700.0
29487,1,9.0,3,1272800,77300.0
29488,2,3.0,4,2937200,9800.0
29489,1,3.0,4,327200,5300.0
29490,2,9.0,5,45800,0.0
29491,2,9.0,5,836800,36300.0
29492,1,3.0,5,362400,0.0
29493,2,3.0,3,122200,13900.0
29494,1,3.0,4,712000,28900.0
29495,2,3.0,4,851800,36500.0
29496,1,9.0,3,109500,10000.0
29497,2,3.0,4,129400,3600.0
29498,1,9.0,5,1718100,74300.0
29499,2,3.0,4,586400,0.0
29500,2,3.0,4,1857700,48300.0
29501,1,3.0,4,292200,10300.0
29502,1,9.0,4,313900,0.0
29503,1,9.0,3,123100,0.0
29504,2,3.0,3,344400,2200.0
29505,2,3.0,3,1669000,110000.0
29506,2,9.0,3,109400,11300.0
29507,1,3.0,3,3091000,120000.0
29508,2,9.0,5,1519400,67500.0
29509,2,3.0,4,209200,11400.0
29510,1,3.0,4,3164500,52900.0
29511,2,3.0,4,509500,4100.0
29512,2,9.0,3,68900,8900.0
29513,2,9.0,3,156700,12200.0
29514,2,13.0,3,162600,0.0
29515,1,3.0,4,1423500,3300.0
29516,1,9.0,4,210400,0.0
29517,2,6.0,3,145900,2600.0
29518,1,9.0,3,1338600,0.0
29519,2,3.0,3,244100,0.0
29520,1,3.0,3,45000,8000.0
29521,2,3.0,4,852200,0.0
29522,1,9.0,4,569100,24700.0
29523,1,3.0,3,527900,0.0
29524,1,3.0,3,62400,0.0
29525,2,9.0,3,91400,4300.0
29526,2,4.0,3,7206800,121600.0
29527,2,3.0,4,1131200,80200.0
29528,2,3.0,3,455100,0.0
29529,2,3.0,4,364200,11300.0
29530,2,3.0,4,45000,14500.0
29531,2,9.0,3,129800,2700.0
29532,1,9.0,4,680200,48900.0
29533,2,3.0,5,144300,5300.0
29534,2,3.0,5,1543400,7700.0
29535,1,9.0,5,543000,35800.0
29536,1,9.0,3,155200,26900.0
29537,2,3.0,3,2277600,113200.0
29538,2,3.0,4,1142500,27100.0
29539,2,9.0,4,189600,0.0
29540,1,3.0,4,866400,88200.0
29541,2,3.0,4,318800,41300.0
29542,1,9.0,4,200,0.0
29543,1,3.0,3,6000,2600.0
29544,2,3.0,3,331100,48100.0
29545,2,3.0,4,146200,0.0
29546,2,9.0,3,146100,2500.0
29547,2,9.0,4,162100,0.0
29548,1,3.0,4,690800,0.0
29549,1,7.0,4,179000,9500.0
29550,1,3.0,3,359100,9800.0
29551,1,3.0,4,101200,2700.0
29552,1,3.0,3,256200,2400.0
29553,2,3.0,3,584300,31800.0
29554,2,3.0,4,834000,59300.0
29555,1,3.0,4,71400,1900.0
29556,2,9.0,3,91500,0.0
29557,1,3.0,4,805000,0.0
29558,1,3.0,5,585200,0.0
29559,2,9.0,4,48800,6300.0
29560,2,3.0,3,572700,4900.0
29561,1,9.0,4,759900,37000.0
29562,2,5.0,3,751900,44900.0
29563,2,3.0,4,139900,10200.0
29564,1,4.0,4,5960400,232800.0
29565,1,9.0,4,739800,13300.0
29566,2,3.0,3,333200,30600.0
29567,1,9.0,4,599400,24100.0
29568,1,3.0,4,167600,0.0
29569,1,9.0,5,50300,0.0
29570,1,9.0,6,355000,124400.0
29571,2,1.0,3,228000,6400.0
29572,2,9.0,3,200300,25700.0
29573,2,9.0,3,101400,3200.0
29574,1,3.0,3,1158600,27200.0
29575,2,3.0,6,308400,54900.0
29576,1,3.0,3,173000,9500.0
29577,2,3.0,3,1226400,22800.0
29578,2,3.0,3,96100,0.0
29579,1,3.0,4,208500,10400.0
29580,1,3.0,6,842900,257300.0
29581,2,3.0,3,1267500,12800.0
29582,1,9.0,3,1090900,39000.0
29583,1,3.0,4,197800,29900.0
29584,2,1.0,4,203800,0.0
29585,2,3.0,5,1168600,0.0
29586,2,3.0,4,74600,0.0
29587,1,9.0,5,20558400,335300.0
29588,2,3.0,3,125800,16000.0
29589,2,9.0,4,92800,21900.0
29590,2,9.0,3,221800,17700.0
29591,1,3.0,4,20957300,89900.0
29592,1,3.0,3,1762300,30600.0
29593,2,3.0,4,416700,21700.0
29594,1,13.0,3,127300,0.0
29595,2,3.0,3,284000,0.0
29596,1,3.0,3,977100,109600.0
29597,1,3.0,3,235600,0.0
29598,1,3.0,4,170900,13700.0
29599,2,9.0,4,139000,0.0
29600,2,9.0,4,1064000,20000.0
29601,2,3.0,4,258500,12100.0
29602,2,9.0,5,69400,5600.0
29603,2,9.0,3,1429300,0.0
29604,2,3.0,4,133100,0.0
29605,1,9.0,3,57300,11700.0
29606,1,13.0,4,41600,800.0
29607,1,9.0,4,26100,7700.0
29608,2,9.0,4,210000,11300.0
29609,1,3.0,4,420200,12200.0
29610,2,9.0,3,54800,2400.0
29611,2,1.0,5,160800,0.0
29612,2,3.0,3,560800,35500.0
29613,1,3.0,4,2362200,22400.0
29614,2,3.0,3,281200,0.0
29615,2,9.0,3,80100,12500.0
29616,1,3.0,4,486700,0.0
29617,1,9.0,4,978000,36900.0
29618,1,3.0,3,187800,11000.0
29619,1,9.0,3,291800,4400.0
29620,2,9.0,4,262800,2400.0
29621,2,3.0,3,117600,0.0
29622,1,3.0,4,71100,37000.0
29623,2,3.0,3,193700,12400.0
29624,2,9.0,3,132500,13100.0
29625,1,9.0,4,612300,0.0
29626,1,3.0,5,215700,40900.0
29627,1,9.0,3,76400,14100.0
29628,2,9.0,4,495600,0.0
29629,1,3.0,4,66500,0.0
29630,2,3.0,3,3600,0.0
29631,2,3.0,4,218800,0.0
29632,1,3.0,5,7058300,181200.0
29633,2,7.0,3,1706000,76600.0
29634,2,9.0,3,142300,19300.0
29635,1,3.0,4,47500,20000.0
29636,2,3.0,3,192800,15100.0
29637,1,9.0,5,175100,68600.0
29638,1,3.0,3,182100,17000.0
29639,2,9.0,3,257600,11100.0
29640,2,7.0,3,6766400,249400.0
29641,1,3.0,6,3648900,0.0
29642,2,9.0,5,574800,0.0
29643,1,9.0,4,2518300,11200.0
29644,2,3.0,3,304600,0.0
29645,1,9.0,3,108300,18700.0
29646,1,9.0,3,38000,8000.0
29647,2,9.0,3,74400,10000.0
29648,1,4.0,6,986900,174100.0
29649,1,3.0,4,859900,10200.0
29650,1,4.0,6,227500,4000.0
29651,1,3.0,4,12200,0.0
29652,1,9.0,4,1392400,0.0
29653,2,9.0,3,188000,27400.0
29654,2,3.0,4,983300,179200.0
29655,2,3.0,3,20100,9000.0
29656,2,9.0,3,371500,44300.0
29657,1,3.0,4,364800,34100.0
29658,2,3.0,3,29200,0.0
29659,2,9.0,3,199300,17800.0
29660,2,3.0,4,344600,1600.0
29661,1,3.0,3,2473200,21000.0
29662,1,3.0,3,1884700,0.0
29663,2,3.0,5,5312200,7600.0
29664,1,3.0,3,290200,15700.0
29665,1,9.0,3,1957200,79700.0
29666,2,9.0,4,34300,0.0
29667,2,9.0,3,214200,22800.0
29668,1,9.0,3,92100,4600.0
29669,2,3.0,4,341100,4000.0
29670,1,3.0,3,98700,8600.0
29671,1,3.0,3,102400,13700.0
